email_text,email_version,weekday,user_country,opened,clicked,hour_bin,purchase_bin,pred_proba
short_email,personalized,Wednesday,US,1,0,Night,6-10,0.5797490880875703
short_email,personalized,Monday,UK,0,0,Afternoon,6-10,0.593727256452103
long_email,personalized,Tuesday,US,0,0,Afternoon,3-5,0.7576789322582915
short_email,generic,Tuesday,UK,0,0,Morning,3-5,0.5378796114136345
short_email,personalized,Monday,US,0,0,Afternoon,3-5,0.7655673705545738
short_email,personalized,Thursday,UK,0,0,Afternoon,6-10,0.6251983323793371
long_email,personalized,Sunday,US,0,0,Morning,6-10,0.604924581128346
short_email,personalized,Tuesday,FR,1,0,Night,3-5,0.5244610655179823
long_email,personalized,Wednesday,US,0,0,Afternoon,1-2,0.4554858190004684
short_email,personalized,Wednesday,UK,0,0,Night,1-2,0.6933715311255669
long_email,personalized,Saturday,US,0,0,Night,3-5,0.7353555371690296
short_email,personalized,Thursday,US,0,0,Morning,3-5,0.5931117754469422
long_email,generic,Sunday,US,1,1,Morning,6-10,0.4273957511719436
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
short_email,generic,Sunday,UK,0,0,Night,11+,0.330391939860679
short_email,personalized,Monday,US,0,0,Afternoon,11+,0.6404086182842186
short_email,generic,Sunday,US,0,0,Night,11+,0.6278033142306528
long_email,personalized,Friday,US,0,0,Morning,3-5,0.7351927726428115
long_email,personalized,Sunday,US,1,0,Morning,6-10,0.604924581128346
short_email,personalized,Wednesday,US,0,0,Night,1-2,0.5628633409421127
short_email,generic,Tuesday,US,0,0,Afternoon,1-2,0.31426751363734096
short_email,personalized,Friday,US,0,0,Morning,6-10,0.633323473154612
long_email,generic,Friday,US,0,0,Night,6-10,0.497978951996646
long_email,personalized,Wednesday,US,0,0,Morning,1-2,0.4765922482773454
long_email,personalized,Monday,US,0,0,Night,6-10,0.5006125907047736
short_email,personalized,Tuesday,FR,0,0,Morning,3-5,0.4159381594558366
short_email,personalized,Monday,US,0,0,Night,1-2,0.3440558485248338
long_email,personalized,Monday,US,0,0,Morning,6-10,0.43635052226514276
short_email,personalized,Friday,US,0,0,Afternoon,3-5,0.8268869308661523
short_email,personalized,Sunday,UK,1,1,Afternoon,11+,0.783985573511882
long_email,personalized,Sunday,US,0,0,Afternoon,1-2,0.4857056522840299
long_email,generic,Wednesday,US,0,0,Night,6-10,0.37210501798301915
long_email,personalized,Tuesday,US,0,0,Night,3-5,0.7125212983235865
short_email,generic,Thursday,UK,0,0,Morning,6-10,0.4444330644703532
short_email,personalized,Friday,US,0,0,Morning,6-10,0.633323473154612
short_email,personalized,Sunday,US,0,0,Morning,6-10,0.4931109678497853
short_email,personalized,Saturday,US,1,0,Morning,6-10,0.6346216502274549
short_email,personalized,Thursday,UK,0,0,Morning,3-5,0.423361037029497
short_email,generic,Thursday,US,0,0,Morning,6-10,0.49838227511158556
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
short_email,generic,Tuesday,US,1,0,Morning,6-10,0.42029041738096296
short_email,personalized,Sunday,FR,0,0,Afternoon,1-2,0.3534549248390623
long_email,generic,Thursday,UK,0,0,Morning,3-5,0.36229320881016525
long_email,personalized,Tuesday,UK,0,0,Night,1-2,0.6825605272147598
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
short_email,generic,Tuesday,UK,0,0,Morning,3-5,0.5378796114136345
short_email,personalized,Tuesday,UK,0,0,Night,3-5,0.6745210161243824
short_email,personalized,Friday,UK,0,0,Night,1-2,0.601240207808662
short_email,generic,Tuesday,UK,0,0,Night,6-10,0.45901616931844097
long_email,personalized,Monday,UK,0,0,Night,6-10,0.6434513987588696
short_email,personalized,Sunday,UK,0,0,Night,1-2,0.6217804245161476
long_email,generic,Friday,US,0,0,Morning,6-10,0.30988980262260674
short_email,generic,Friday,US,0,0,Morning,6-10,0.325811669969642
short_email,personalized,Tuesday,US,0,0,Morning,1-2,0.6983544311624194
long_email,generic,Friday,US,0,0,Morning,6-10,0.30988980262260674
long_email,personalized,Friday,US,0,0,Morning,6-10,0.4854480908875957
long_email,generic,Saturday,US,0,0,Afternoon,3-5,0.7704927639680451
long_email,personalized,Wednesday,US,0,0,Morning,6-10,0.4322170061493289
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
long_email,generic,Sunday,FR,0,0,Night,3-5,0.34997811974656556
short_email,personalized,Tuesday,FR,0,0,Morning,3-5,0.4159381594558366
long_email,generic,Sunday,US,0,0,Afternoon,6-10,0.5811146524372198
long_email,personalized,Sunday,US,0,0,Morning,1-2,0.5017431749039825
short_email,generic,Friday,US,0,0,Morning,3-5,0.4344745684566742
long_email,generic,Tuesday,US,0,0,Morning,3-5,0.332289786965252
short_email,personalized,Saturday,US,1,1,Morning,6-10,0.6346216502274549
long_email,personalized,Saturday,US,0,0,Night,3-5,0.7353555371690296
short_email,generic,Tuesday,US,1,1,Afternoon,3-5,0.597017010630345
short_email,generic,Friday,FR,0,0,Night,11+,0.4888855015445999
long_email,generic,Friday,US,0,0,Afternoon,6-10,0.45954819570655014
long_email,personalized,Tuesday,US,0,0,Morning,1-2,0.5450965417422567
long_email,personalized,Saturday,US,0,0,Night,6-10,0.614499687441826
short_email,generic,Monday,US,0,0,Morning,6-10,0.34676104713183803
long_email,generic,Sunday,US,0,0,Morning,6-10,0.4273957511719436
short_email,personalized,Saturday,US,0,0,Morning,3-5,0.7059848539704349
short_email,personalized,Saturday,ES,0,0,Morning,6-10,0.3346468738179522
short_email,personalized,Monday,US,0,0,Evening,3-5,0.6163835822042835
long_email,generic,Saturday,UK,0,0,Morning,3-5,0.40193882278584
short_email,personalized,Wednesday,UK,0,0,Morning,3-5,0.5089486706352836
short_email,generic,Wednesday,US,0,0,Afternoon,6-10,0.4475131693589315
long_email,generic,Tuesday,US,1,0,Night,3-5,0.43927194944822673
long_email,personalized,Saturday,US,0,0,Night,3-5,0.7353555371690296
long_email,personalized,Thursday,US,0,0,Evening,3-5,0.5132522042022161
long_email,personalized,Thursday,US,0,0,Afternoon,3-5,0.6292464478403582
long_email,generic,Sunday,UK,0,0,Night,3-5,0.5909533833343706
short_email,personalized,Monday,US,0,0,Evening,1-2,0.39499553928344544
long_email,personalized,Thursday,US,0,0,Morning,6-10,0.33730179199787924
short_email,personalized,Friday,US,0,0,Morning,1-2,0.4203456434595487
short_email,generic,Tuesday,US,0,0,Morning,3-5,0.5402435789072131
short_email,personalized,Tuesday,US,0,0,Night,3-5,0.6747194369689383
short_email,personalized,Tuesday,UK,1,0,Afternoon,3-5,0.6691019118806554
short_email,generic,Friday,US,0,0,Morning,3-5,0.4344745684566742
short_email,personalized,Friday,US,1,0,Morning,3-5,0.7380186760778323
short_email,generic,Thursday,US,0,0,Night,3-5,0.5466049083857598
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
short_email,generic,Thursday,US,0,0,Night,3-5,0.5466049083857598
short_email,personalized,Tuesday,US,0,0,Morning,11+,0.5191465328688399
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
short_email,personalized,Tuesday,UK,1,0,Night,1-2,0.5783815601517529
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
long_email,generic,Thursday,US,0,0,Afternoon,3-5,0.5252864499174101
short_email,personalized,Thursday,UK,1,0,Morning,6-10,0.48496666232973484
long_email,generic,Sunday,US,0,0,Night,3-5,0.5963150338905644
short_email,personalized,Wednesday,US,0,0,Night,1-2,0.5628633409421127
short_email,personalized,Monday,US,0,0,Night,1-2,0.3440558485248338
short_email,personalized,Monday,US,0,0,Morning,3-5,0.5462891032691266
long_email,generic,Saturday,US,0,0,Night,3-5,0.688626512206378
long_email,personalized,Saturday,ES,0,0,Afternoon,6-10,0.4251766314799857
short_email,generic,Tuesday,US,0,0,Morning,3-5,0.5402435789072131
long_email,personalized,Saturday,US,0,0,Afternoon,3-5,0.7577348498234319
short_email,personalized,Saturday,UK,0,0,Morning,1-2,0.313130081744225
long_email,generic,Sunday,US,0,0,Night,6-10,0.5166158335633163
long_email,generic,Thursday,UK,0,0,Morning,3-5,0.36229320881016525
long_email,personalized,Sunday,FR,1,0,Afternoon,3-5,0.3105811476224506
short_email,personalized,Sunday,US,1,1,Night,1-2,0.5191393926207133
short_email,generic,Thursday,US,0,0,Morning,11+,0.40436773163303136
short_email,generic,Thursday,UK,1,0,Afternoon,3-5,0.6234182358182917
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
short_email,personalized,Friday,US,0,0,Morning,1-2,0.4203456434595487
long_email,generic,Sunday,US,0,0,Evening,11+,0.3384394629881646
short_email,personalized,Saturday,ES,0,0,Night,6-10,0.5742481537165635
short_email,generic,Sunday,US,0,0,Morning,3-5,0.4107053858905531
long_email,personalized,Friday,ES,0,0,Afternoon,6-10,0.41750080054114713
short_email,personalized,Tuesday,US,0,0,Afternoon,3-5,0.7507414030073022
long_email,generic,Thursday,US,0,0,Night,3-5,0.6596958024046216
long_email,personalized,Friday,US,1,0,Night,6-10,0.519014331874276
long_email,personalized,Thursday,US,0,0,Night,3-5,0.6345525399941663
long_email,generic,Saturday,US,0,0,Night,0,0.35248807177746266
long_email,personalized,Wednesday,US,0,0,Morning,3-5,0.5821455409600599
long_email,generic,Sunday,US,0,0,Morning,11+,0.38704216737727726
long_email,personalized,Wednesday,US,0,0,Morning,1-2,0.4765922482773454
short_email,personalized,Saturday,ES,0,0,Afternoon,3-5,0.7311501727314729
short_email,generic,Monday,US,1,1,Morning,3-5,0.3076066103173423
short_email,personalized,Monday,US,0,0,Night,1-2,0.3440558485248338
long_email,generic,Friday,US,0,0,Morning,3-5,0.5580312409040658
short_email,generic,Wednesday,US,0,0,Morning,3-5,0.561135764890973
long_email,personalized,Thursday,US,0,0,Night,3-5,0.6345525399941663
short_email,personalized,Friday,US,0,0,Morning,6-10,0.633323473154612
long_email,generic,Thursday,UK,0,0,Morning,6-10,0.30525315298599953
long_email,personalized,Wednesday,US,0,0,Afternoon,3-5,0.5971720344420057
short_email,personalized,Friday,UK,0,0,Afternoon,1-2,0.42943705286037104
long_email,personalized,Friday,US,0,0,Night,3-5,0.7787540185002365
short_email,generic,Thursday,US,0,0,Afternoon,6-10,0.5005605411233668
short_email,personalized,Thursday,UK,0,0,Morning,6-10,0.48496666232973484
long_email,generic,Friday,US,0,0,Afternoon,3-5,0.7417708229440076
short_email,personalized,Thursday,US,0,0,Morning,6-10,0.538558393296371
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
short_email,personalized,Sunday,US,1,0,Afternoon,1-2,0.6352748761813904
short_email,personalized,Monday,US,0,0,Morning,6-10,0.5375586424639486
short_email,personalized,Saturday,UK,0,0,Morning,3-5,0.3900726486733218
short_email,personalized,Thursday,US,0,0,Morning,1-2,0.6085563213147315
short_email,generic,Tuesday,UK,0,0,Morning,11+,0.4556425545086503
short_email,personalized,Friday,US,0,0,Afternoon,1-2,0.6317853434098173
long_email,personalized,Sunday,US,0,0,Morning,3-5,0.6127194005301457
long_email,personalized,Monday,US,0,0,Morning,6-10,0.43635052226514276
short_email,generic,Tuesday,US,0,0,Night,3-5,0.5892191891009108
long_email,personalized,Saturday,US,1,1,Morning,11+,0.5015642842077027
short_email,personalized,Thursday,UK,0,0,Morning,6-10,0.48496666232973484
long_email,personalized,Friday,US,1,0,Morning,1-2,0.3919876313086182
long_email,personalized,Tuesday,UK,0,0,Morning,1-2,0.3231720558310465
short_email,generic,Monday,US,0,0,Morning,3-5,0.3076066103173423
short_email,personalized,Thursday,UK,0,0,Morning,1-2,0.6459178570053252
short_email,generic,Saturday,US,0,0,Morning,6-10,0.3636002093062599
short_email,generic,Sunday,US,0,0,Night,6-10,0.48203788131426306
short_email,personalized,Thursday,US,0,0,Morning,1-2,0.6085563213147315
long_email,personalized,Saturday,US,0,0,Night,6-10,0.614499687441826
long_email,generic,Sunday,US,0,0,Night,3-5,0.5963150338905644
short_email,personalized,Tuesday,US,0,0,Night,3-5,0.6747194369689383
short_email,personalized,Saturday,US,0,0,Morning,3-5,0.7059848539704349
short_email,personalized,Tuesday,US,0,0,Morning,3-5,0.6349977718772061
short_email,personalized,Saturday,ES,0,0,Morning,6-10,0.3346468738179522
short_email,generic,Tuesday,US,1,0,Night,3-5,0.5892191891009108
short_email,personalized,Tuesday,UK,0,0,Morning,6-10,0.5037132634996212
long_email,personalized,Saturday,UK,0,0,Afternoon,3-5,0.7137250056727232
short_email,generic,Tuesday,US,0,0,Afternoon,3-5,0.597017010630345
short_email,generic,Tuesday,UK,0,0,Morning,6-10,0.41080790181211424
long_email,personalized,Thursday,US,0,0,Morning,6-10,0.33730179199787924
short_email,personalized,Wednesday,US,0,0,Morning,1-2,0.6511811275908616
long_email,personalized,Thursday,US,0,0,Afternoon,3-5,0.6292464478403582
short_email,generic,Monday,US,0,0,Morning,3-5,0.3076066103173423
long_email,generic,Tuesday,US,0,0,Afternoon,1-2,0.31659418342237233
short_email,personalized,Monday,US,0,0,Morning,3-5,0.5462891032691266
long_email,generic,Thursday,US,0,0,Morning,3-5,0.6477142803053934
short_email,generic,Thursday,US,0,0,Morning,3-5,0.5317326336039205
short_email,personalized,Friday,US,0,0,Morning,1-2,0.4203456434595487
long_email,personalized,Saturday,US,1,0,Afternoon,1-2,0.5198572994259674
short_email,personalized,Thursday,UK,0,0,Night,3-5,0.4628102557002551
short_email,generic,Thursday,US,0,0,Afternoon,11+,0.5207814658016077
long_email,personalized,Sunday,UK,1,1,Night,6-10,0.3359934416138458
short_email,generic,Sunday,US,1,0,Evening,6-10,0.6221310082202824
short_email,personalized,Monday,US,0,0,Night,3-5,0.6180961052865837
long_email,personalized,Friday,US,1,0,Morning,3-5,0.7351927726428115
short_email,generic,Wednesday,US,0,0,Morning,6-10,0.41949856047170964
short_email,personalized,Sunday,UK,0,0,Night,6-10,0.6085074924188207
long_email,personalized,Friday,UK,0,0,Night,3-5,0.3502739303500985
long_email,personalized,Saturday,US,0,0,Morning,6-10,0.5453265308666994
short_email,generic,Tuesday,US,0,0,Morning,6-10,0.42029041738096296
short_email,generic,Tuesday,US,0,0,Morning,3-5,0.5402435789072131
long_email,personalized,Wednesday,US,0,0,Morning,3-5,0.5821455409600599
long_email,personalized,Monday,US,0,0,Afternoon,6-10,0.5855503047287418
short_email,personalized,Tuesday,US,1,0,Night,3-5,0.6747194369689383
short_email,generic,Wednesday,US,1,0,Morning,3-5,0.561135764890973
short_email,personalized,Wednesday,UK,0,0,Night,3-5,0.6853356135514694
short_email,personalized,Thursday,US,0,0,Morning,1-2,0.6085563213147315
long_email,personalized,Tuesday,UK,1,0,Morning,6-10,0.4576614982080618
long_email,generic,Thursday,US,0,0,Night,3-5,0.6596958024046216
long_email,generic,Wednesday,US,0,0,Morning,3-5,0.31128431606641926
short_email,personalized,Saturday,US,0,0,Night,1-2,0.5909063032594436
short_email,personalized,Saturday,US,0,0,Morning,1-2,0.36833602254006914
short_email,personalized,Sunday,US,1,1,Night,6-10,0.6794933359146268
short_email,personalized,Monday,US,1,1,Morning,11+,0.4130356364997344
short_email,personalized,Saturday,US,1,0,Morning,1-2,0.36833602254006914
long_email,personalized,Sunday,UK,0,0,Morning,6-10,0.4867857663601398
long_email,personalized,Thursday,US,1,0,Afternoon,3-5,0.6292464478403582
short_email,generic,Tuesday,UK,0,0,Morning,3-5,0.5378796114136345
long_email,personalized,Thursday,US,0,0,Night,6-10,0.37618548580597966
long_email,generic,Wednesday,US,0,0,Morning,3-5,0.31128431606641926
short_email,personalized,Saturday,UK,1,1,Night,6-10,0.5565217969417071
long_email,generic,Saturday,US,0,0,Night,3-5,0.688626512206378
long_email,personalized,Wednesday,US,0,0,Morning,3-5,0.5821455409600599
long_email,personalized,Saturday,US,0,0,Morning,1-2,0.3290574993777346
long_email,personalized,Wednesday,US,0,0,Morning,3-5,0.5821455409600599
short_email,personalized,Tuesday,UK,0,0,Morning,6-10,0.5037132634996212
short_email,personalized,Tuesday,US,1,0,Morning,6-10,0.5863310802990516
short_email,personalized,Wednesday,US,0,0,Morning,1-2,0.6511811275908616
short_email,personalized,Tuesday,US,0,0,Morning,3-5,0.6349977718772061
short_email,personalized,Sunday,US,0,0,Night,1-2,0.5191393926207133
long_email,generic,Friday,US,1,1,Morning,11+,0.39592841311894356
long_email,personalized,Wednesday,US,0,0,Morning,6-10,0.4322170061493289
long_email,generic,Sunday,UK,0,0,Night,6-10,0.5343680225652343
short_email,personalized,Saturday,US,0,0,Morning,3-5,0.7059848539704349
long_email,generic,Thursday,US,0,0,Morning,3-5,0.6477142803053934
short_email,personalized,Sunday,US,0,0,Morning,3-5,0.4644482750291298
short_email,generic,Sunday,US,0,0,Morning,3-5,0.4107053858905531
short_email,personalized,Tuesday,UK,0,0,Night,1-2,0.5783815601517529
long_email,generic,Saturday,FR,0,0,Night,3-5,0.611511186085723
short_email,personalized,Friday,US,0,0,Morning,3-5,0.7380186760778323
short_email,generic,Tuesday,US,0,0,Morning,3-5,0.5402435789072131
long_email,generic,Friday,US,0,0,Afternoon,6-10,0.45954819570655014
long_email,personalized,Monday,US,0,0,Night,3-5,0.4088495698639171
long_email,personalized,Friday,US,1,0,Morning,1-2,0.3919876313086182
long_email,personalized,Friday,US,0,0,Night,6-10,0.519014331874276
short_email,personalized,Friday,US,0,0,Morning,3-5,0.7380186760778323
short_email,personalized,Tuesday,US,0,0,Night,6-10,0.5210507505309656
long_email,personalized,Sunday,UK,0,0,Night,3-5,0.5848643901982661
short_email,generic,Tuesday,US,0,0,Morning,3-5,0.5402435789072131
long_email,personalized,Tuesday,US,0,0,Morning,1-2,0.5450965417422567
long_email,personalized,Monday,UK,0,0,Evening,6-10,0.6097729349241591
long_email,generic,Thursday,UK,0,0,Morning,6-10,0.30525315298599953
short_email,personalized,Saturday,US,0,0,Night,11+,0.7212777913391042
short_email,personalized,Friday,UK,0,0,Night,3-5,0.39788589588035406
long_email,personalized,Thursday,US,0,0,Afternoon,6-10,0.46926926876127945
short_email,generic,Saturday,US,0,0,Afternoon,1-2,0.3666373637608358
long_email,personalized,Wednesday,US,0,0,Morning,6-10,0.4322170061493289
long_email,generic,Sunday,US,0,0,Morning,3-5,0.31976844652107195
long_email,personalized,Thursday,UK,0,0,Night,3-5,0.3481322246213538
long_email,personalized,Sunday,US,0,0,Morning,6-10,0.604924581128346
long_email,personalized,Monday,UK,0,0,Afternoon,6-10,0.5913105803479226
short_email,personalized,Tuesday,ES,0,0,Afternoon,6-10,0.4454153904956445
long_email,personalized,Thursday,US,1,0,Afternoon,3-5,0.6292464478403582
short_email,personalized,Monday,US,0,0,Night,6-10,0.4937429495080481
short_email,generic,Tuesday,US,0,0,Morning,6-10,0.42029041738096296
long_email,personalized,Tuesday,US,0,0,Morning,3-5,0.7119791175624354
short_email,generic,Thursday,US,0,0,Night,3-5,0.5466049083857598
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
long_email,generic,Tuesday,US,0,0,Afternoon,3-5,0.31208122586329445
long_email,personalized,Monday,US,0,0,Afternoon,3-5,0.7305320524279756
short_email,personalized,Thursday,US,1,0,Morning,6-10,0.538558393296371
long_email,generic,Wednesday,US,0,0,Morning,11+,0.483232272715508
long_email,generic,Friday,UK,1,0,Morning,6-10,0.3431253204782263
short_email,personalized,Thursday,US,0,0,Morning,6-10,0.538558393296371
long_email,generic,Sunday,US,1,0,Night,6-10,0.5166158335633163
short_email,personalized,Monday,US,0,0,Night,3-5,0.6180961052865837
long_email,generic,Wednesday,US,0,0,Night,3-5,0.33485889853531803
short_email,personalized,Friday,US,0,0,Night,3-5,0.5701008899345708
short_email,personalized,Wednesday,US,0,0,Morning,1-2,0.6511811275908616
long_email,personalized,Thursday,US,0,0,Evening,3-5,0.5132522042022161
short_email,generic,Wednesday,US,1,1,Night,6-10,0.4594650759035233
short_email,generic,Friday,US,0,0,Morning,3-5,0.4344745684566742
long_email,personalized,Saturday,US,0,0,Night,3-5,0.7353555371690296
long_email,personalized,Tuesday,UK,0,0,Night,3-5,0.34800185646421655
short_email,generic,Wednesday,UK,0,0,Night,6-10,0.48705348846148167
long_email,generic,Friday,UK,0,0,Night,6-10,0.3124127785090885
short_email,personalized,Friday,US,0,0,Night,3-5,0.5701008899345708
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
short_email,personalized,Friday,US,0,0,Morning,3-5,0.7380186760778323
long_email,personalized,Saturday,UK,0,0,Morning,3-5,0.39966500710888636
long_email,personalized,Thursday,UK,0,0,Morning,3-5,0.31087154190748306
long_email,personalized,Tuesday,US,0,0,Afternoon,3-5,0.7576789322582915
short_email,personalized,Friday,US,0,0,Evening,3-5,0.7614166735387085
short_email,personalized,Saturday,UK,1,1,Morning,6-10,0.4756091047207452
long_email,generic,Tuesday,US,0,0,Night,3-5,0.43927194944822673
long_email,generic,Wednesday,US,0,0,Morning,3-5,0.31128431606641926
short_email,personalized,Sunday,US,0,0,Night,6-10,0.6794933359146268
long_email,personalized,Friday,US,0,0,Night,6-10,0.519014331874276
short_email,personalized,Friday,US,0,0,Night,3-5,0.5701008899345708
long_email,personalized,Thursday,US,0,0,Afternoon,3-5,0.6292464478403582
long_email,generic,Saturday,UK,0,0,Night,6-10,0.340289089420704
short_email,personalized,Thursday,US,1,0,Night,1-2,0.4987698581843095
short_email,generic,Saturday,US,0,0,Afternoon,1-2,0.3666373637608358
long_email,generic,Friday,US,0,0,Morning,6-10,0.30988980262260674
short_email,generic,Thursday,UK,1,0,Morning,3-5,0.3726562758778066
short_email,personalized,Thursday,US,0,0,Afternoon,1-2,0.5060021055987974
short_email,personalized,Wednesday,UK,0,0,Morning,1-2,0.5620919482861292
short_email,generic,Sunday,US,0,0,Evening,3-5,0.7385044496863012
short_email,generic,Thursday,US,0,0,Afternoon,6-10,0.5005605411233668
short_email,personalized,Monday,US,0,0,Morning,3-5,0.5462891032691266
short_email,generic,Thursday,US,0,0,Morning,3-5,0.5317326336039205
long_email,personalized,Wednesday,US,0,0,Afternoon,1-2,0.4554858190004684
short_email,generic,Wednesday,UK,0,0,Afternoon,6-10,0.49373155260128937
long_email,personalized,Friday,UK,0,0,Night,6-10,0.33558735268260587
short_email,personalized,Thursday,US,0,0,Morning,1-2,0.6085563213147315
short_email,personalized,Friday,US,0,0,Afternoon,1-2,0.6317853434098173
long_email,generic,Saturday,UK,0,0,Afternoon,3-5,0.8045811782160883
short_email,personalized,Saturday,US,1,1,Morning,3-5,0.7059848539704349
short_email,generic,Friday,US,0,0,Morning,6-10,0.325811669969642
short_email,personalized,Sunday,US,0,0,Afternoon,6-10,0.6977735741190939
short_email,generic,Wednesday,US,0,0,Morning,6-10,0.41949856047170964
short_email,generic,Tuesday,UK,0,0,Morning,6-10,0.41080790181211424
short_email,personalized,Saturday,US,0,0,Night,1-2,0.5909063032594436
long_email,personalized,Monday,US,1,1,Morning,11+,0.4223710588382388
short_email,personalized,Sunday,US,0,0,Morning,3-5,0.4644482750291298
short_email,personalized,Tuesday,US,1,0,Afternoon,3-5,0.7507414030073022
short_email,generic,Thursday,US,0,0,Night,6-10,0.48965593372956306
short_email,generic,Friday,US,0,0,Afternoon,3-5,0.722239906538625
short_email,personalized,Tuesday,ES,0,0,Night,11+,0.5518387159956339
short_email,personalized,Sunday,US,0,0,Morning,3-5,0.4644482750291298
long_email,personalized,Wednesday,US,0,0,Afternoon,1-2,0.4554858190004684
short_email,personalized,Thursday,US,0,0,Morning,1-2,0.6085563213147315
long_email,personalized,Sunday,US,0,0,Afternoon,1-2,0.4857056522840299
short_email,personalized,Saturday,UK,0,0,Night,3-5,0.4562172571841072
short_email,generic,Friday,US,0,0,Night,1-2,0.37441993000571444
short_email,personalized,Wednesday,UK,0,0,Afternoon,3-5,0.6830820170656754
long_email,generic,Sunday,UK,0,0,Morning,3-5,0.398569220752203
short_email,generic,Thursday,UK,0,0,Morning,3-5,0.3726562758778066
long_email,generic,Friday,US,0,0,Night,6-10,0.497978951996646
short_email,personalized,Sunday,US,1,1,Morning,6-10,0.4931109678497853
short_email,generic,Saturday,US,0,0,Afternoon,3-5,0.7531029191370574
long_email,personalized,Thursday,UK,0,0,Afternoon,6-10,0.4630577519809108
long_email,personalized,Friday,US,1,0,Morning,6-10,0.4854480908875957
short_email,generic,Thursday,US,0,0,Afternoon,3-5,0.594522755878961
long_email,personalized,Friday,US,0,0,Night,3-5,0.7787540185002365
long_email,generic,Friday,UK,0,0,Afternoon,3-5,0.6263464521994714
short_email,generic,Sunday,US,0,0,Night,3-5,0.5437460841563161
long_email,personalized,Sunday,US,1,0,Morning,1-2,0.5017431749039825
long_email,personalized,Monday,US,0,0,Afternoon,3-5,0.7305320524279756
long_email,generic,Wednesday,US,1,1,Afternoon,6-10,0.3231197569581558
long_email,personalized,Wednesday,US,0,0,Morning,1-2,0.4765922482773454
long_email,personalized,Sunday,US,0,0,Morning,3-5,0.6127194005301457
short_email,personalized,Sunday,US,0,0,Afternoon,6-10,0.6977735741190939
short_email,personalized,Thursday,US,1,0,Afternoon,3-5,0.6691483091294268
long_email,generic,Tuesday,US,0,0,Morning,3-5,0.332289786965252
short_email,personalized,Monday,UK,0,0,Morning,6-10,0.491503544048822
short_email,generic,Tuesday,US,0,0,Morning,11+,0.49233797938116486
long_email,personalized,Wednesday,UK,0,0,Night,1-2,0.30604724785221665
short_email,personalized,Friday,UK,0,0,Afternoon,1-2,0.42943705286037104
short_email,personalized,Friday,US,0,0,Night,3-5,0.5701008899345708
short_email,personalized,Sunday,US,1,0,Morning,6-10,0.4931109678497853
short_email,personalized,Saturday,US,0,0,Afternoon,6-10,0.6805243224340635
short_email,generic,Monday,US,0,0,Morning,6-10,0.34676104713183803
short_email,generic,Wednesday,US,0,0,Night,3-5,0.47487821325760554
long_email,personalized,Tuesday,UK,0,0,Afternoon,3-5,0.4835142548218314
long_email,personalized,Friday,US,0,0,Night,1-2,0.5995211634002413
long_email,personalized,Wednesday,US,0,0,Morning,6-10,0.4322170061493289
long_email,generic,Saturday,US,0,0,Morning,11+,0.4228663380837398
short_email,personalized,Sunday,UK,0,0,Afternoon,1-2,0.6091864028055771
long_email,generic,Sunday,US,0,0,Night,3-5,0.5963150338905644
short_email,personalized,Wednesday,UK,1,0,Night,3-5,0.6853356135514694
short_email,generic,Thursday,US,0,0,Morning,3-5,0.5317326336039205
short_email,generic,Friday,US,0,0,Morning,6-10,0.325811669969642
long_email,generic,Tuesday,US,0,0,Afternoon,1-2,0.31659418342237233
long_email,generic,Sunday,US,0,0,Night,3-5,0.5963150338905644
short_email,generic,Thursday,US,0,0,Night,3-5,0.5466049083857598
long_email,personalized,Friday,US,1,0,Morning,1-2,0.3919876313086182
short_email,generic,Friday,US,0,0,Night,1-2,0.37441993000571444
long_email,personalized,Sunday,UK,0,0,Morning,3-5,0.43298580816798726
short_email,personalized,Monday,US,0,0,Morning,6-10,0.5375586424639486
short_email,generic,Wednesday,US,0,0,Night,3-5,0.47487821325760554
short_email,personalized,Sunday,US,0,0,Night,6-10,0.6794933359146268
long_email,generic,Saturday,UK,0,0,Night,6-10,0.340289089420704
short_email,generic,Sunday,US,0,0,Night,3-5,0.5437460841563161
long_email,generic,Sunday,US,0,0,Night,3-5,0.5963150338905644
long_email,personalized,Friday,US,0,0,Night,3-5,0.7787540185002365
short_email,generic,Monday,US,1,0,Night,6-10,0.49848246506524824
long_email,personalized,Monday,US,0,0,Night,3-5,0.4088495698639171
short_email,generic,Wednesday,UK,0,0,Night,3-5,0.4438280545025664
short_email,personalized,Tuesday,US,0,0,Morning,1-2,0.6983544311624194
short_email,personalized,Monday,US,0,0,Night,3-5,0.6180961052865837
